id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
170830,890,Syberia,"In the game, the player controls the actions of American lawyer Kate Walker, who is sent to a remote French village in order to finalize the take-over of a toy factory. Once at the village, Kate learns that the woman who owned the factory has just died, and she has a brother who must be contacted in order for the takeover to proceed. Her mission takes her across Central and Eastern Europe, which gradually leads her to question her own life. The titular Syberia is a mythical island on which mammoths are said to live.

The game starts with Kate arriving in the fictional French village of Valadilène and witnessing the funeral of Anna Voralberg, the owner of a family-owned spring-automaton toy factory. When Kate visits the village notary to finalize the deal, the notary tells her that just before Anna's death, the old lady revealed that her brother is not dead and buried, but alive somewhere in the North-East. Now that his sister is dead, Hans Voralberg becomes the new owner of the factory, which cannot be sold without his approval. Kate has no choice: If she wants the takeover to succeed, she will have to find Hans. Kate's research reveals that Hans was injured in his attempt to retrieve a prehistoric doll of a man riding a mammoth. It stunted his development, leaving him mentally handicapped, and Hans' sole goal became to find mammoths to ride as the doll depicts.

In order to find Hans, Kate must take his train: a clockwork locomotive built by his sister at his request. It is manned by Oscar, an animatronic man fond of protocol whom Kate must satisfy to depart. She is forced to dive into Hans' past to retrieve two items of value to him: the mammoth doll and a clockwork music box.

As she follows Hans' path, Kate makes her way to Barrockstadt, a failing university whose train station acts as a botanical garden. The train stops short of the winding mechanism so Kate must barter with a nearby couple with a barge. They insist on being paid $100 for their assistance, so Kate has to fix the university's broken bandstand to get the university's stubborn board of directors to help. Along the way, she gets a lesson on the legend of Syberia and the customs of the mysterious prehistoric Youkol people who lived with mammoths and were able to domesticate them. Before she can leave Barrockstadt entirely, she must pass the large wall that keeps her train from exiting.

The next stop is Komkolzgrad, a dusty Communist-era industrial mining complex with two giant metallic worker-automata overlooking the tracks. The place is run by the eccentric and somewhat crazy Serguei Borodine, who steals Oscar's hands to make his automaton organist work. He intends to construct the biggest stage possible for Helena Romanski, a washed-up opera singer with whom he is obsessed. Kate has little choice but to fetch her from a nearby spa in Aralbad on his behalf. Serguei directs Kate to the adjacent cosmodrome for transportation.

At the cosmodrome, Kate meets former test pilot Boris, a drunk who dreams of flying into space on a ""flying wing"" invented by Hans. After some sobering up, he teaches Kate how to operate an old airship in exchange for her help in making the flying wing functional. He also warns Kate not to trust Serguei. Once Boris is launched, she uses his advice to launch the airship and leaves for Aralbad.

At the Aralbad spa, Kate meets Helena after getting past the manager. The elderly lady believes she is too old to sing, having lost her legendary voice, which could break glass. With a special cocktail mixed at the bar and a wine glass, Kate convinces Helena that she can still sing. Helena agrees to go with Kate.

The performance in Komkolzgrad does not go quite as planned: beautiful though Helena's voice may be (she sings ""Dark Eyes""), it doesn't stop Serguei from imprisoning her, as he wants to keep Helena at his side as his personal opera singer. Kate is able to free Helena and take back Oscar's hands, but Serguei isn't quite willing to give up without a fight, using the worker-automata to block the train. Some spare dynamite dispatches that problem, and Kate brings Helena back to Aralbad. Surprisingly, none other than Hans Voralberg is waiting there at the spa, delighted that Kate brought him his train and Oscar. Hans shows little concern for his sister's death and signs the factory release papers without even reading them. He offers to take Kate along, but she initially refuses. However, as she is about to board a plane to fly back to New York, she changes her mind and hops on board the train at the last second, abandoning her job and her unfaithful fiancé back home to help an old man realize his dream.",2002-08-09 00:00:00.000,95,NULL,77.2000,6,80.9167,199
170968,188561,Alik: Juz Ide Do Szkoly,"The game takes place in the garden surrounding the house of Alik, a friendly dog that will surely conquer the hearts of all children and become their friend, helper and guide.",2002-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171044,43576,Super Bust-A-Move 2,NULL,2002-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171052,4030,NBA 2K3,NULL,2002-10-08 00:00:00.000,NULL,NULL,NULL,NULL,44.0000,3
171083,6387,Dragon Ball Z: The Legacy of Goku,Goku's son has been kidnapped and it's up to you to save him.,2002-05-14 00:00:00.000,5,NULL,NULL,NULL,68.6279,38
171158,85941,xXx,NULL,2002-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171184,3872,Dead To Rights,NULL,2002-06-03 00:00:00.000,5,NULL,60.0000,1,56.0093,18
171209,129797,Age of Empires II: Gold Edition,"Age of Empires II is a real-time strategy game that focuses on building towns, gathering resources, and creating armies to defeat opponents. Players conquer rival towns and empires as they advance one of 13 civilizations through four ""Ages"": the Dark Age, the Feudal Age, the Castle Age (being the High Middle Ages), and the Imperial Age, reminiscent of the Renaissance—a 1000-year timeframe. Advancing to a new Age unlocks new units, structures, and technologies, but players must first build certain buildings from their current age and then pay a sum of resources (typically food and gold).",2002-05-12 00:00:00.000,NULL,NULL,NULL,NULL,87.6778,5
171732,49310,Black Belt Challenge,NULL,2002-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171802,4086,Reign of Fire,NULL,2002-10-22 00:00:00.000,1,NULL,NULL,NULL,45.0000,3
171834,196257,Choro Q HG 3,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171905,16747,Super Mario Advance 3: Yoshi's Island,NULL,2002-09-20 00:00:00.000,12,NULL,90.0000,1,80.1358,33
172071,776,Madden NFL 2003,NULL,2002-08-12 00:00:00.000,2,NULL,NULL,NULL,46.0000,3
172177,2794,Rugrats: I Gotta Go Party,NULL,2002-11-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172178,3773,Disney's Magical Mirror Starring Mickey Mouse,NULL,2002-08-09 00:00:00.000,2,NULL,NULL,NULL,61.0501,10
172179,5727,Antz Extreme Racing,NULL,2002-08-22 00:00:00.000,NULL,NULL,22.0000,1,NULL,NULL
172182,748,Hitman 2: Silent Assassin,"Once again, you enter the realm of an accomplished assassin – retired but forced back into action by treason. Trying to distance himself from his violent past he finds himself in a situation where he’s forced to take up his old trade. Learning about his legendary skills, a Russian crime boss trading illegal arms wants his services, but also has a different agenda.

You soon realize that you’re caught in the middle of a ring of deception and discover that you have become a target yourself – of a highly trained ex Spetsnaz assassin.

Use stealth, tactics and survival instincts to complete your missions. Plan your hits carefully and think to survive. Explore a universe, minutely recreated in fantasy, but based on facts – not fiction. Visit the dark recesses of a world corrupted by crime, greed, degradation and dishonor.",2002-09-30 00:00:00.000,109,NULL,77.0000,2,81.0679,299
172184,25109,Mobile Forces,NULL,2002-05-31 00:00:00.000,2,NULL,NULL,NULL,77.3491,5
172185,72135,Playhouse Disney's The Book of Pooh: A Story Without a Tail,NULL,2002-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172186,146695,Turok: Evolution,NULL,2002-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172188,1588,Spyro 2: Season of Flame,"The Rhynocs kidnapped the Dragon Realms' fireflies, which resulted in the dragons losing their ability to breathe fire. Spyro goes on a journey to rescue the fireflies.",2002-09-25 00:00:00.000,1,NULL,50.0000,2,64.4433,7
172189,69885,Disney Learning Adventure: Search for the Secret Keys,NULL,2002-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172190,7512,Emperor: Rise of the Middle Kingdom,NULL,2002-09-09 00:00:00.000,12,NULL,80.0000,1,89.2404,16
172191,5955,NCAA Football 2003,NULL,2002-07-20 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,0
172192,1579,Spyro: Enter the Dragonfly,"The story begins shortly after Year of the Dragon. The dragons are in celebration of a rite of passage for the young dragons and for the Grand Dragon Parade, with the arrival of new young dragonfly guardians for the baby dragons. However, during the party, Ripto teleports in via a portal along with his henchmen Crush and Gulp, disrupting the celebration, intent on capturing the new young dragonflies to weaken the baby dragons. However, his spell misfires and the dragonflies become scattered throughout the Dragon Realms. Spyro is tasked with recovering the realms' new crop of dragonflies.",2002-11-05 00:00:00.000,7,NULL,NULL,NULL,72.5418,29
172195,22072,Gungrave,"The game opens with the young girl dragging an oversized attaché case toward a warehouse with difficulty. ""Bloody"" Harry Macdowell has just carried out a coup against Big Daddy, the leader of the Millennion organization, and his daughter Mika needs to find someone that can protect her and stop Harry's mad plans. The occupants of this warehouse include a kindly looking old doctor, and a man with a notable scar on his face. Mika arrives, and the man with the scar claims the contents of the case: two massive handguns. That man is revealed to be the game's title character Grave, and now that he is armed he can start his mission.  
  
Gungrave first approaches its stages as a series of missions issued by Dr. T, first to gather information on the current makeup of Millennion from a low-level street gang, and next destroying a research facility that creates Harry's undead soldiers. In the third stage, while attempting to pump information from an informant, Grave comes into contact with the leadership of the Millenion organization—once friends and allies that he now faces as enemies. Each have used the research Harry supported to give themselves inhuman powers. From here on, Grave is hounded by each member as he makes his way to Harry's tower at the heart of the city.",2002-07-18 00:00:00.000,1,NULL,40.0000,1,NULL,NULL
172196,4078,Street Hoops,NULL,2002-08-12 00:00:00.000,1,NULL,NULL,NULL,30.0000,2
172197,3935,Godzilla: Destroy All Monsters Melee,"The plot involves an alien race known as the Vortaak invading the Earth and assuming control of the planet's giant monsters, sending them to attack cities across the globe. One monster breaks free from the Vortaak's control, and battles the other monsters in order to drive off the Vortaak.",2002-10-08 00:00:00.000,2,NULL,NULL,NULL,64.9011,11
172200,8846,NFL 2K3,NULL,2002-08-12 00:00:00.000,NULL,NULL,NULL,NULL,51.0000,1
172203,19416,Star Trek: Starfleet Command III,NULL,2002-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172204,49197,Dungeons & Dragons: Eye of the Beholder,NULL,2002-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172205,3866,Cubix Robots for Everyone: Showdown,"The robots in Bubble Town have been infected by a substance known as Solex makes them hostile and destroy the town. The evil Doctor K. is after them now, and Connor and Abby must track the infected robots down before Doctor K. does.",2002-08-02 00:00:00.000,NULL,NULL,NULL,NULL,30.0000,0
172206,5996,Quantum Redshift,NULL,2002-09-17 00:00:00.000,NULL,NULL,80.0000,2,NULL,NULL
172217,1015,BloodRayne,NULL,2002-10-15 00:00:00.000,26,NULL,78.0000,4,75.5317,102
172260,73767,Grom: Terror in Tibet,NULL,2002-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172363,3783,Aggressive Inline,NULL,2002-05-28 00:00:00.000,2,NULL,90.0000,1,89.0363,6
172364,4221,UFC: Throwdown,NULL,2002-06-03 00:00:00.000,NULL,NULL,60.0000,2,NULL,NULL
172365,5858,Gun Metal,NULL,2002-11-30 00:00:00.000,4,NULL,75.0000,1,80.0000,3
172366,19678,Digimon World 3,NULL,2002-06-05 00:00:00.000,6,NULL,NULL,NULL,72.4781,25
172367,3805,Beach Spikers,NULL,2002-07-19 00:00:00.000,2,NULL,70.0000,1,73.0000,3
172452,6461,WWE SmackDown! Shut Your Mouth,NULL,2002-10-31 00:00:00.000,9,NULL,80.0000,1,76.4210,19
172541,194332,Drihoo,"Dunk the dwarf is a solo treasure hunter, left to his own devices after a cave-in separates him from the rest of his crew. The ground underneath the land is filled with ruins, treasures, and monsters, just waiting to be found. Luckily, he's armed with his trusty drill ready to explore the earth.

The core of Dunk's journey is digging. While underground, players can hold down the R trigger to rev up their drill and start drilling through dirt or stone. There are no preset maps and no pre-made tunnels: players make their own paths, digging in whatever direction they please. Their tunnels are persistent and will always stay in exactly the same position between play sessions, allowing players to slowly build an extensive tunnel network over time. Dunk will slowly get more tired over time as he digs, but luckily he can carry a supply of his favourite booze, ""beev"", with him; taking a swig of beev helps him recover his strength, and he can always refresh his supply of beev back at town.

Hidden throughout the world are tombs, filled with treasures - but also monsters. If Dunk runs into these, he can explore them to collect whatever treasures he finds while defending himself from monsters with his hammer. After collecting treasures, he can bring them back to the nearest settlement to decode ancient relics and sell valuable items, using the proceeds to find more supplies to keep him going.",2002-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
